"伝票日付","伝票区分(71:在庫調整)","伝票番号","管理番号(表示のみ)","納期（伝票）","出荷予定日（伝票）","得意先コード","得意先名１","得意先名２(使用しない)","敬称(使用しない)","先方部署名(使用しない)","先方役職名(使用しない)","先方担当者名(使用しない)","請求先コード","担当者コード(使用しない)","担当者名(使用しない)","部門コード(使用しない)","部門名(使用しない)","納入先コード","納入先１（使用しない）","納入先名２(使用しない)","納入先先方部署名(使用しない)","納入先先方役職名(使用しない)","納入先先方担当者名(使用しない)","等級汎用マスター１コード","等級汎用マスター１名","階級汎用マスター２コード","階級汎用マスター２名","荷印汎用マスター３コード","荷印汎用マスター３名","産地汎用マスター４コード","産地汎用マスター４名","汎用マスター５コード（伝票）","汎用マスター５名（伝票）","倉庫コード（伝票）","倉庫名（伝票）","摘要(全角32文字)","社店コード（統一伝票）","分類コード（統一伝票）","取引先コード（統一伝票）","伝票区分（統一伝票）","汎用数値１（伝票）","汎用数値２（伝票）","汎用数値３（伝票）","汎用数値４（伝票）","汎用数値５（伝票）","システムデート","ジョブデート","汎用日付３（伝票）","汎用日付４（伝票）","汎用日付５（伝票）","汎用摘要１（伝票）","汎用摘要２（伝票）","汎用摘要３（伝票）","汎用摘要４（伝票）","汎用摘要５（伝票）","付箋（伝票）","付箋摘要（伝票）","発行区分","適格請求書計算","諸口得意先法人番号","諸口得意先郵便番号","諸口得意先住所１","諸口得意先住所２","諸口得意先住所３","諸口得意先電話番号","諸口得意先FAX番号","諸口納入先法人番号","諸口納入先郵便番号","諸口納入先住所１","諸口納入先住所２","諸口納入先住所３","諸口納入先電話番号","諸口納入先FAX番号","諸口納入先敬称","１階層目行番号","２階層目行番号","３階層目行番号","４階層目行番号","５階層目行番号","明細種(1固定)","納期（明細）","出荷予定日（明細）","等級コード","階級コード","荷印コード","産地コード(任意)","区分コード","倉庫コード（明細）","商品コード","ケース２入数(使用しない)","ケース２箱数(使用しない)","入数(使用しない)","箱数(使用しない)","数量","区分(1:ﾛｽ,4:振替,6:調整)","単価","金額","本体金額","消費税(使用しない)","原単価(使用しない)","原価(使用しない)","原価本体金額","売単価(使用しない)","売価(使用しない)","売価本体金額","ケース２入数(使用しない)小数桁数","ケース２箱数(使用しない)小数桁数","入数(使用しない)小数桁数","箱数(使用しない)小数桁数","数量小数桁数","数量端数処理","単価小数桁数","使用単価","金額端数桁数","金額端数処理","消費税区分","売価消費税区分","消費税率インデックス","税額計算単位","税額端数桁","税額端数処理","仕入先コード(使用しない)","計算式コード","汎用数値１（明細）","汎用数値２（明細）","汎用数値３（明細）","汎用数値４（明細）","汎用数値５（明細）","汎用日付１（明細）","汎用日付２（明細）","汎用日付３（明細）","汎用日付４（明細）","汎用日付５（明細）","付箋（明細）","印字対象外区分","明細区分","同時入力区分","直送区分","等級名","階級名","荷印名","産地名","区分名","倉庫名（明細）","商品名","商品名２(使用しない)","商品名３(使用しない)","商品名４(使用しない)","商品名５(使用しない)","印刷用商品コード(使用しない)","(2:G経費,3:ｸｻﾘ,5:加工費B)","手入力項目(半角8文字)","仕入先名１(使用しない)","仕入先名２(使用しない)","汎用摘要１（明細）","汎用摘要２（明細）","汎用摘要３（明細）","汎用摘要４（明細）","汎用摘要５（明細）","付箋摘要（明細）"
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,14,0,0,0,0,1,,,"086","078","5283","000","000","0000","00625",0.0000,0.0000,0.0000,0.0000,66.0000,"06",2269.0000,149754.0000,149754.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等086,階078,荷5283,"","","",商00625,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,15,0,0,0,0,1,,,"008","078","5283","000","000","0000","00627",0.0000,0.0000,0.0000,0.0000,37.0000,"06",2571.0000,95127.0000,95127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階078,荷5283,"","","",商00627,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,16,0,0,0,0,1,,,"008","078","5808","000","000","0000","00627",0.0000,0.0000,0.0000,0.0000,45.0000,"06",1500.0000,67500.0000,67500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階078,荷5808,"","","",商00627,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,17,0,0,0,0,1,,,"008","080","5808","000","000","0000","00627",0.0000,0.0000,0.0000,0.0000,41.0000,"06",1988.0000,81508.0000,81508.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階080,荷5808,"","","",商00627,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,18,0,0,0,0,1,,,"012","078","5808","000","000","0000","00627",0.0000,0.0000,0.0000,0.0000,2.0000,"06",2000.0000,4000.0000,4000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等012,階078,荷5808,"","","",商00627,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,19,0,0,0,0,1,,,"008","080","5444","000","000","0000","00635",0.0000,0.0000,0.0000,0.0000,32.0000,"06",2622.0000,83904.0000,83904.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階080,荷5444,"","","",商00635,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,20,0,0,0,0,1,,,"000","001","0000","000","000","0000","00698",0.0000,0.0000,0.0000,0.0000,1.0000,"06",1600.0000,1600.0000,1600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階001,"","","","",商00698,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,21,0,0,0,0,1,,,"000","003","0000","000","000","0000","00698",0.0000,0.0000,0.0000,0.0000,1.0000,"06",4400.0000,4400.0000,4400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階003,"","","","",商00698,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,22,0,0,0,0,1,,,"045","078","5801","000","000","0000","00698",0.0000,0.0000,0.0000,0.0000,1.0000,"06",4500.0000,4500.0000,4500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等045,階078,荷5801,"","","",商00698,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,23,0,0,0,0,1,,,"529","080","5801","000","000","0000","00698",0.0000,0.0000,0.0000,0.0000,3.0000,"06",5000.0000,15000.0000,15000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等529,階080,荷5801,"","","",商00698,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,24,0,0,0,0,1,,,"045","077","5811","000","000","0000","00698",0.0000,0.0000,0.0000,0.0000,19.0000,"06",2200.0000,41800.0000,41800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等045,階077,荷5811,"","","",商00698,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,25,0,0,0,0,1,,,"008","080","8807","000","000","0000","00699",0.0000,0.0000,0.0000,0.0000,43.0000,"06",2200.0000,94600.0000,94600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階080,荷8807,"","","",商00699,"","","","","",単06,ﾃﾆ5,"","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,26,0,0,0,0,1,,,"000","208","0000","000","000","0000","00901",0.0000,0.0000,0.0000,0.0000,40.0000,"06",560.0000,22400.0000,22400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階208,"","","","",商00901,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,27,0,0,0,0,1,,,"047","208","5354","000","000","0000","00944",0.0000,0.0000,0.0000,0.0000,50.0000,"06",1700.0000,85000.0000,85000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等047,階208,荷5354,"","","",商00944,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,28,0,0,0,0,1,,,"030","078","5830","000","000","0000","00998",0.0000,0.0000,0.0000,0.0000,4.0000,"06",1850.0000,7400.0000,7400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等030,階078,荷5830,"","","",商00998,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,29,0,0,0,0,1,,,"030","080","5830","000","000","0000","00998",0.0000,0.0000,0.0000,0.0000,26.0000,"06",1200.0000,31200.0000,31200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等030,階080,荷5830,"","","",商00998,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,30,0,0,0,0,1,,,"047","080","5830","000","000","0000","00998",0.0000,0.0000,0.0000,0.0000,90.0000,"06",1150.0000,103500.0000,103500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等047,階080,荷5830,"","","",商00998,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,31,0,0,0,0,1,,,"048","086","5776","000","000","0000","01099",0.0000,0.0000,0.0000,0.0000,60.0000,"06",500.0000,30000.0000,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階086,荷5776,"","","",商01099,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,32,0,0,0,0,1,,,"048","089","5776","000","000","0000","01099",0.0000,0.0000,0.0000,0.0000,6.0000,"06",500.0000,3000.0000,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階089,荷5776,"","","",商01099,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,33,0,0,0,0,1,,,"000","030","0000","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,1.0000,"06",4065.0000,4065.0000,4065.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階030,"","","","",商01703,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,34,0,0,0,0,1,,,"000","011","5904","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,1.0000,"06",2310.0000,2310.0000,2310.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階011,荷5904,"","","",商01703,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,35,0,0,0,0,1,,,"000","000","0000","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,5.0000,"06",3750.0000,18750.0000,18750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"","","","","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,36,0,0,0,0,1,,,"000","027","5600","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,2.0000,"06",2700.0000,5400.0000,5400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階027,荷5600,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,37,0,0,0,0,1,,,"000","027","5734","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,31.0000,"06",2471.0000,76601.0000,76601.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階027,荷5734,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,38,0,0,0,0,1,,,"000","022","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,1.0000,"06",2230.0000,2230.0000,2230.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階022,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,39,0,0,0,0,1,,,"000","025","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,7.0000,"06",2240.0000,15680.0000,15680.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階025,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,40,0,0,0,0,1,,,"000","027","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,4.0000,"06",2240.0000,8960.0000,8960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階027,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,41,0,0,0,0,1,,,"000","030","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,15.0000,"06",2200.0000,33000.0000,33000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階030,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,42,0,0,0,0,1,,,"604","006","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,30.0000,"06",1680.0000,50400.0000,50400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等604,階006,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,43,0,0,0,0,1,,,"604","020","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,3.0000,"06",5600.0000,16800.0000,16800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等604,階020,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,44,0,0,0,0,1,,,"605","015","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,25.0000,"06",3639.0000,90975.0000,90975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等605,階015,荷8001,"","","",商00160,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,45,0,0,0,0,1,,,"000","033","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,14.0000,"06",5800.0000,81200.0000,81200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階033,荷8001,"","","",商00160,"","","","","",単06,ﾃﾆ6,"","","","","","","",""
