"伝票日付","伝票区分(11:掛仕入,12:現金仕入)","伝票番号","発注番号（伝票）","精算日","支払予定日","仕入先コード","仕入先名","仕入先名２","敬称","仕入先先方部署名","仕入先先方役職名","仕入先先方担当者名","支払先コード","担当者コード","担当者名","部門コード","部門名","納入先コード","納入先名１","納入先名２","納入先先方部署名","納入先先方役職名","納入先先方担当者名","等級汎用マスター１コード","等級汎用マスター１名","階級汎用マスター２コード","階級汎用マスター２名","荷印汎用マスター３コード","荷印汎用マスター３名","産地汎用マスター４コード","産地汎用マスター４名","汎用マスター５コード（伝票）","汎用マスター５名（伝票）","倉庫コード（伝票）","倉庫名（伝票）","摘要","汎用数値１（伝票）","汎用数値２（伝票）","汎用数値３（伝票）","汎用数値４（伝票）","汎用数値５（伝票）","システムデート","ジョブデート","汎用日付３（伝票）","汎用日付４（伝票）","汎用日付５（伝票）","汎用摘要１（伝票）","汎用摘要２（伝票）","汎用摘要３（伝票）","汎用摘要４（伝票）","汎用摘要５（伝票）","付箋（伝票）","付箋摘要（伝票）","発行区分","返還区分","適格請求書計算","諸口仕入先法人番号","諸口仕入先郵便番号","諸口仕入先住所１","諸口仕入先住所２","諸口仕入先住所３","諸口仕入先電話番号","諸口仕入先FAX番号","諸口仕入先適格事業者番号","諸口納入先法人番号","諸口納入先郵便番号","諸口納入先住所１","諸口納入先住所２","諸口納入先住所３","諸口納入先電話番号","諸口納入先FAX番号","諸口納入先敬称","１階層目行番号","２階層目行番号","３階層目行番号","４階層目行番号","５階層目行番号","明細種","発注番号（明細）","等級コード","階級コード","荷印コード","産地コード","区分コード","倉庫コード（明細）","商品コード","ケース２入数","ケース２箱数","入数","箱数","数量","単位コード","単価","金額","本体金額","消費税","売上単価","売上金額","売上本体金額","ケース２入数小数桁数","ケース２箱数小数桁数","入数小数桁数","箱数小数桁数","数量小数桁数","数量端数処理","単価小数桁数","使用単価","金額端数桁数","金額端数処理","消費税区分","消費税率インデックス","税額計算単位","税額端数桁","税額端数処理","主得意先コード","計算式コード","汎用数値１（明細）","汎用数値２（明細）","汎用数値３（明細）","汎用数値４（明細）","汎用数値５（明細）","汎用日付１（明細）","汎用日付２（明細）","汎用日付３（明細）","汎用日付４（明細）","汎用日付５（明細）","付箋（明細）","印字対象外区分","明細区分","ロケーションNo.","同時入力区分","直送区分","等級名","階級名","荷印名","産地名","区分名","倉庫名（明細）","商品名","商品名２","商品名３","商品名４","商品名５","印刷用商品コード","単位名","荷印手入力","主得意先名１","主得意先名２","汎用摘要１（明細）","汎用摘要２（明細）","汎用摘要３（明細）","汎用摘要４（明細）","汎用摘要５（明細）","付箋摘要（明細）","発注日","発注番号","発注伝票番号","発注１階層目行番号","発注２階層目行番号","発注３階層目行番号","発注４階層目行番号","発注５階層目行番号"
"2025/06/06",11,"0000000153","0000000000","2025/06/06",,"00180",仕00180,"","","","","","00180","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,3,0,0,0,0,1,"0000000000","000","030","8001","000","000","0000","00160",0.0000,0.0000,0.0000,0.0000,20.0000,"00",2240.0000,44800.0000,44800.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階030,荷8001,"","","",商00160,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000154","0000000000","2025/06/06",,"00181",仕00181,"","","","","","00181","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,1,"0000000000","000","008","8002","000","000","0000","01508",0.0000,0.0000,0.0000,0.0000,40.0000,"00",3200.0000,128000.0000,128000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階008,荷8002,"","","",商01508,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000154","0000000000","2025/06/06",,"00181",仕00181,"","","","","","00181","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,2,0,0,0,0,1,"0000000000","000","067","0000","000","000","0000","01533",0.0000,0.0000,0.0000,0.0000,10.0000,"00",5500.0000,55000.0000,55000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階067,"","","","",商01533,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000182","0000000000","2025/06/06",,"00627",仕00627,"","","","","","00627","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,3,"0000000000","000","000","9009","000","000","0000","01599",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,-21000.0000,-21000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","",荷9009,"","","",商01599,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000183","0000000000","2025/06/06",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,3,"0000000000","000","000","9009","000","000","0000","00134",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,-22400.0000,-22400.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","",荷9009,"","","",商00134,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000183","0000000000","2025/06/06",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,2,0,0,0,0,3,"0000000000","000","000","9009","000","000","0000","00134",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,22400.0000,22400.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","",荷9009,"","","",商00134,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000183","0000000000","2025/06/06",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,3,0,0,0,0,3,"0000000000","000","000","9009","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,3000.0000,3000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","",荷9009,"","","",商00599,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/06",11,"0000000184","0000000000","2025/06/06",,"00170",仕00170,"","","","","","00170","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,3,"0000000000","000","000","9009","000","000","0000","15020",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,-9500.0000,-9500.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,2,1,2,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","",荷9009,"","","",商15020,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000155","0000000000","2025/06/07",,"00604",仕00604,"","","","","","00604","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,1,"0000000000","000","020","5901","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,1.0000,"00",3750.0000,3750.0000,3750.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階020,荷5901,"","","",商01703,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000155","0000000000","2025/06/07",,"00604",仕00604,"","","","","","00604","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,2,0,0,0,0,1,"0000000000","000","011","5904","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,8.0000,"00",2310.0000,18480.0000,18480.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階011,荷5904,"","","",商01703,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000155","0000000000","2025/06/07",,"00604",仕00604,"","","","","","00604","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,3,0,0,0,0,1,"0000000000","000","022","5902","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,8.0000,"00",3650.0000,29200.0000,29200.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階022,荷5902,"","","",商01703,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000155","0000000000","2025/06/07",,"00604",仕00604,"","","","","","00604","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,4,0,0,0,0,1,"0000000000","000","030","0000","000","000","0000","01703",0.0000,0.0000,0.0000,0.0000,14.0000,"00",4065.0000,56910.0000,56910.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"",階030,"","","","",商01703,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000156","0000000000","2025/06/07",,"00600",仕00600,"","","","","","00600","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,1,"0000000000","000","000","0000","000","000","0000","20000",0.0000,0.0000,0.0000,0.0000,200.0000,"00",96.0000,19200.0000,19200.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,2,1,2,1,1,1,2,1,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,"","","","","","",商20000,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,1,0,0,0,0,1,"0000000000","048","086","5776","000","000","0000","01099",0.0000,0.0000,0.0000,0.0000,200.0000,"00",350.0000,70000.0000,70000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等048,階086,荷5776,"","","",商01099,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,2,0,0,0,0,1,"0000000000","008","208","5305","000","000","0000","00944",0.0000,0.0000,0.0000,0.0000,30.0000,"00",1800.0000,54000.0000,54000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等008,階208,荷5305,"","","",商00944,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,3,0,0,0,0,1,"0000000000","047","208","5354","000","000","0000","00944",0.0000,0.0000,0.0000,0.0000,10.0000,"00",2000.0000,20000.0000,20000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等047,階208,荷5354,"","","",商00944,"","","","","","",ﾃﾆ15,"未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,4,0,0,0,0,1,"0000000000","008","078","5813","000","000","0000","00624",0.0000,0.0000,0.0000,0.0000,50.0000,"00",2400.0000,120000.0000,120000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等008,階078,荷5813,"","","",商00624,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,5,0,0,0,0,1,"0000000000","008","078","5813","000","000","0000","00624",0.0000,0.0000,0.0000,0.0000,20.0000,"00",2100.0000,42000.0000,42000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等008,階078,荷5813,"","","",商00624,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,6,0,0,0,0,1,"0000000000","008","236","5813","000","000","0000","00624",0.0000,0.0000,0.0000,0.0000,7.0000,"00",3200.0000,22400.0000,22400.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等008,階236,荷5813,"","","",商00624,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,7,0,0,0,0,1,"0000000000","048","005","5750","000","000","0000","00302",0.0000,0.0000,0.0000,0.0000,200.0000,"00",550.0000,110000.0000,110000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等048,階005,荷5750,"","","",商00302,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,8,0,0,0,0,1,"0000000000","048","011","5734","000","000","0000","00911",0.0000,0.0000,0.0000,0.0000,1.0000,"00",13000.0000,13000.0000,13000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等048,階011,荷5734,"","","",商00911,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,9,0,0,0,0,1,"0000000000","005","032","5112","000","000","0000","00132",0.0000,0.0000,0.0000,0.0000,9.0000,"00",4800.0000,43200.0000,43200.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等005,階032,荷5112,"","","",商00132,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,10,0,0,0,0,1,"0000000000","091","040","5127","000","000","0000","00132",0.0000,0.0000,0.0000,0.0000,26.0000,"00",4200.0000,109200.0000,109200.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等091,階040,荷5127,"","","",商00132,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,11,0,0,0,0,1,"0000000000","025","046","7011","000","000","0000","00134",0.0000,0.0000,0.0000,0.0000,4.0000,"00",3500.0000,14000.0000,14000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等025,階046,荷7011,"","","",商00134,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,12,0,0,0,0,1,"0000000000","002","046","7011","000","000","0000","00134",0.0000,0.0000,0.0000,0.0000,16.0000,"00",3800.0000,60800.0000,60800.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等002,階046,荷7011,"","","",商00134,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,13,0,0,0,0,1,"0000000000","540","028","5115","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,9.0000,"00",5300.0000,47700.0000,47700.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等540,階028,荷5115,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,14,0,0,0,0,1,"0000000000","540","026","5115","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,4.0000,"00",4800.0000,19200.0000,19200.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等540,階026,荷5115,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,15,0,0,0,0,1,"0000000000","540","024","5115","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,2.0000,"00",4800.0000,9600.0000,9600.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等540,階024,荷5115,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,16,0,0,0,0,1,"0000000000","540","022","5115","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,1.0000,"00",4500.0000,4500.0000,4500.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等540,階022,荷5115,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,17,0,0,0,0,1,"0000000000","047","028","5112","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,3.0000,"00",5000.0000,15000.0000,15000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等047,階028,荷5112,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,18,0,0,0,0,1,"0000000000","048","028","5100","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,10.0000,"00",5300.0000,53000.0000,53000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等048,階028,荷5100,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
"2025/06/07",11,"0000000157","0000000000","2025/06/07",,"00171",仕00171,"","","","","","00171","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/12","2025/06/12",,,,"","","","","",0,"",0,0,1,,,,,,,,,,,,,,,,,19,0,0,0,0,1,"0000000000","048","032","5100","000","000","0000","00104",0.0000,0.0000,0.0000,0.0000,10.0000,"00",5700.0000,57000.0000,57000.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,3,3,1,3,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,"0000",0,1,等048,階032,荷5100,"","","",商00104,"","","","","","","","未設定","","","","","","","",,,,,,,,
